"Depth","Key","Kind","Result Type"
"1","GetNumRadicals","Function","int32"
"1","GetNumSubsistenceWorkingAdults","Function","int32"
"1","GetNumUnemployedWorkingAdults","Function","int32"
"1","GetNumUsedArableLand","Function","int32"
"1","GetNumUsedArableLandConstructionDetail","Function","CString"
"1","GetNumUsedArableLandUnderConstruction","Function","int32"
"1","GetNumberOfPopsMiddle","Function","CFixedPoint"
"1","GetNumberOfPopsPoor","Function","CFixedPoint"
"1","GetNumberOfPopsRich","Function","CFixedPoint"
"1","GetOwner","Function",""
"1","GetOwner","Promote","Country"
"1","GetPolStrForCulture","Function","int32"
"1","GetPopBirthrate","Function","CFixedPoint"
"1","GetPopCultureDesc","Function","CString"
"1","GetPopCultureDescByIndex","Function","CString"
"1","GetPopGrowthDesc","Function","CString"
"1","GetPopMortality","Function","CFixedPoint"
"1","GetPopNetGrowth","Function","int32"
"1","GetPopNetMigration","Function","int32"
"1","GetPopTotalChange","Function","int32"
"1","GetPops","Function",""
"1","GetPopulationForCulture","Function","int32"
"1","GetPopulationForReligion","Function","int32"
"1","GetPopulationSize","Function","int32"
"1","GetPortHubName","Function","CString"
"1","GetPotentialDecrees","Function",""
"1","GetPotentialDiploPlays","Function",""
"1","GetPotentialPopTypeQualificationsDesc","Function","CString"
"1","GetPotentialProductionForCountry","Function","CFixedPoint"
"1","GetPotentialProductionForCountryDesc","Function","CString"
"1","GetPotentialQualifications","Function","int32"
"1","GetPotentialQualificationsBreakdown","Function","CString"
"1","GetPotentialQualificationsDesc","Function","CString"
"1","GetProductionInfo","Function",""
"1","GetProvinceCount","Function","int32"
"1","GetSamplePops","Function",""
"1","GetSlaveExportMarkersDesc","Function","CString"
"1","GetSlaveImportMarkerDesc","Function","CString"
"1","GetSlaveTradeDetailsDesc","Function","CString"
"1","GetStateRegion","Function",""
"1","GetStateRegion","Promote","StateRegion"
"1","GetSubsistenceBuilding","Function",""
"1","GetSubsistenceBuilding","Promote","Building"
"1","GetTaxCapacityDesc","Function","CString"
"1","GetTaxCapacityEffectsDesc","Function","CString"
"1","GetTaxCapacityUsageDesc","Function","CString"
"1","GetTaxationRevenue","Function","CFixedPoint"
"1","GetTaxationRevenueTooltip","Function","CString"
"1","GetTimedModifiers","Function",""
"1","GetTimedModifiersBreakdown","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","GetTotalConvoysFromShippingLanesViaState","Function","int32"
"1","GetTotalLabor","Function","int32"
"1","GetTotalPolStr","Function","int32"
"1","GetTotalPortConnectionsViaState","Function","int32"
"1","GetTotalUrbanizationDesc","Function","CString"
"1","GetTreatyPortMarkets","Function","CString"
"1","GetTurmoilEffects","Function","CString"
"1","GetWeeklyEmigration","Function","int32"
"1","GetWeeklyImmigration","Function","int32"
"1","GetWeeklySlaveExport","Function","int32"
"1","GetWeeklySlaveImport","Function","int32"
"1","HasAnyGoodsShortage","Function","bool"
"1","HasClaims","Function","bool"
"1","HasConstructionQueued","Function","bool"
"1","HasDiscoverableResources","Function","bool"
"1","HasGoodsShortage","Function","bool"
"1","HasHomelands","Function","bool"
"1","HasInsufficientQualificationsForAvailablePositions","Function","bool"
"1","HasInvader","Function","bool"
"1","HasSlaveExportMarkers","Function","bool"
"1","HasTimedModifiers","Function","bool"
"1","HasTurmoilEffects","Function","bool"
"1","IncorporateState","Function","Command"
"1","IsBeingColonized","Function","bool"
"1","IsBeingHighlighted","Function","bool"
"1","IsBeingTutorialHighlighted","Function","bool"
"1","IsCapitalState","Function","bool"
"1","IsCoastal","Function","bool"
"1","IsColonizationPaused","Function","bool"
"1","IsContested","Function","bool"
"1","IsGrowingColony","Function","bool"
"1","IsImportingSlaves","Function","bool"
"1","IsIncorporated","Function","bool"
"1","IsIncorporating","Function","bool"
"1","IsIsolatedFromMarket","Function","bool"
"1","IsMarketCapital","Function","bool"
"1","IsMassMigrationTarget","Function","bool"
"1","IsOwner","Function","bool"
"1","IsPinnedInOutliner","Function","bool"
"1","IsSlaveState","Function","bool"
"1","IsSplitState","Function","bool"
"1","IsTreatyPort","Function","bool"
"1","IsUnincorporated","Function","bool"
"1","IsValid","Function","bool"
"1","PanCamera","Function","void"
"1","PredictBureaucracyCost","Function","CFixedPoint"
"1","Self","Function",""
"1","TogglePauseColonization","Function","Command"
"1","TogglePinInOutliner","Function","void"
"1","UnincorporateState","Function","Command"
"1","ZoomToCapital","Function","void"
"0","StateInfraMarker","Type",""
"1","AccessSelf","Function",""
"1","GetPosition","Function","CVector2f"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","GetTooltip","Function","CString"
"1","IsConnectedMarker","Function","bool"
"1","Self","Function",""
"0","StateMarker","Type",""
"1","AccessSelf","Function",""
"1","AccessState","Function",""
"1","AccessState","Promote","State"
"1","GetGoods","Function",""
"1","GetGoods","Promote","Goods"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","Self","Function",""
"0","StatePopulationPanel","Type",""
"1","AccessSelf","Function",""
"1","AccessState","Function",""
"1","AccessState","Promote","State"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","Self","Function",""
"0","StateRegion","Type",""
"1","AccessLargestStateOwner","Function",""
"1","AccessLargestStateOwner","Promote","Country"
"1","AccessSelf","Function",""
"1","AccessStrategicRegion","Function",""
"1","AccessStrategicRegion","Promote","StrategicRegion"
"1","AccessTraits","Function",""
"1","CalcDevastationDailyChange","Function","CFixedPoint"
"1","Colonize","Function","Command"
"1","GetAdjacentLandStateRegionsDesc","Function","CString"
"1","GetAdjacentSeaStateRegionsDesc","Function","CString"
"1","GetCityHubName","Function","CString"
"1","GetColonizeTooltip","Function","CString"
"1","GetCustom","Function","CString"
"1","GetDevastationEffects","Function","CString"
"1","GetDevastationLevel","Function","CFixedPoint"
"1","GetFarmHubName","Function","CString"
"1","GetForestryHubName","Function","CString"
"1","GetID","Function","int32"
"1","GetLargestStateOwner","Function",""
"1","GetLargestStateOwner","Promote","Country"
"1","GetMineHubName","Function","CString"
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetNavalExitStateRegionDesc","Function","CString"
"1","GetPollutionLevel","Function","CFixedPoint"
"1","GetPortHubName","Function","CString"
"1","GetSeaInfrastructure","Function","CFixedPoint"
"1","GetSeaInfrastructureDesc","Function","CString"
"1","GetStatesDesc","Function","CString"
"1","GetStrategicRegion","Function",""
"1","GetStrategicRegion","Promote","StrategicRegion"
"1","GetTooltipTag","Function","CString"
"1","HasDevastation","Function","bool"
"1","IsSplitState","Function","bool"
"1","IsValid","Function","bool"
"1","PanCamera","Function","void"
"1","Self","Function",""
"0","StateTrait","Type",""
"1","AccessSelf","Function",""
"1","GetCustom","Function","CString"
"1","GetModifiersDesc","Function","CString"
"1","GetName","Function","CString"
"1","GetTexture","Function",""
"1","GetTooltipTag","Function","CString"
"1","Self","Function",""
"0","StatesPanel","Type",""
"1","AccessBuilding","Function",""
"1","AccessBuilding","Promote","Building"
"1","AccessSelf","Function",""
"1","AccessState","Function",""
"1","AccessState","Promote","State"
"1","AccessSubsistenceBuilding","Function",""
"1","AccessSubsistenceBuilding","Promote","Building"
"1","CalcBuildUrbanBuildingsButtonPosition","Function","CVector2f"
"1","GetNumAgricultureLevels","Function","int32"
"1","GetNumAgricultureLevelsDesc","Function","CString"
"1","GetNumAgricultureLevelsInQueue","Function","int32"
"1","GetNumDevelopmentLevels","Function","int32"
"1","GetNumDevelopmentLevelsDesc","Function","CString"
"1","GetNumDevelopmentLevelsInQueue","Function","int32"
"1","GetNumResourceLevels","Function","int32"
"1","GetNumResourceLevelsDesc","Function","CString"
"1","GetNumResourceLevelsInQueue","Function","int32"
"1","GetNumUrbanLevels","Function","int32"
"1","GetNumUrbanLevelsDesc","Function","CString"
"1","GetNumUrbanLevelsInQueue","Function","int32"
"1","GetState","Function",""
"1","GetState","Promote","State"
"1","IsBuildUrbanBuildingsMenuOpen","Function","bool"
"1","IsExpanded","Function","bool"
"1","Self","Function",""
"1","ToggleBuildUrbanBuildingsMenu","Function","void"
"1","ToggleSection","Function","void"
"0","StrategicRegion","Type",""
"1","AccessDiplomaticPlay","Function",""
"1","AccessDiplomaticPlay","Promote","DiplomaticPlay"
"1","AccessSelf","Function",""
"1","GetCustom","Function","CString"
"1","GetDiplomaticPlay","Function",""
"1","GetDiplomaticPlay","Promote","DiplomaticPlay"
"1","GetIndex","Function","uint32"
"1","GetInterest","Function",""
"1","GetInterest","Promote","Interest"
"1","GetInterests","Function",""
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetTooltipTag","Function","CString"
"1","GetTotalGDP","Function","CFixedPoint"
"1","HasDiplomaticPlay","Function","bool"
"1","IsLand","Function","bool"
"1","Self","Function",""
"0","StrategicRegionMarker","Type",""
"1","AccessSelf","Function",""
"1","AccessStrategicRegion","Function",""
"1","AccessStrategicRegion","Promote","StrategicRegion"
"1","GetPosition","Function","CVector2f"
"1","GetStrategicRegion","Function",""
"1","GetStrategicRegion","Promote","StrategicRegion"
"1","Self","Function",""
"0","StringIsEmpty","Function","bool"
"0","Subtract_CFixedPoint","Function","CFixedPoint"
"0","Subtract_CVector2f","Function","CVector2f"
"0","Subtract_float","Function","float"
"0","Subtract_int32","Function","int32"
"0","Subtract_uint32","Function","uint32"
"0","SupplyNetworkEntry","Type",""
"1","AccessSelf","Function",""
"1","GetCountry","Promote","Country"
"1","GetTooltip","Function","CString"
"1","GetValue","Function","CFixedPoint"
"1","RouteGetName","Function","CString"
"1","Self","Function",""
"0","SwayCountryPanel","Type",""
"1","AccessCountry","Function",""
"1","AccessCountry","Promote","Country"
"1","AccessDiplomaticPlay","Function",""
"1","AccessDiplomaticPlay","Promote","DiplomaticPlay"
"1","AccessOfferedWarGoalTypes","Function",""
"1","AccessOfferedWarGoals","Function",""
"1","AccessSelf","Function",""
"1","ClearOfferedWarGoalType","Function","void"
"1","GetCountry","Function",""
"1","GetCountry","Promote","Country"
"1","GetDiplomaticPlay","Function",""
"1","GetDiplomaticPlay","Promote","DiplomaticPlay"
"1","HasOfferedWarGoalType","Function","bool"
"1","Self","Function",""
"1","SetOfferedWarGoalType","Function","void"
"0","TARGET_AIATTITUDE","Promote","AIAttitude"
"0","TARGET_AISTRATEGY","Promote","AIStrategy"
"0","TARGET_ALERT","Promote","Alert"
"0","TARGET_ALERT_GROUP","Promote","AlertGroup"
"0","TARGET_BATTLE","Promote","Battle"
"0","TARGET_BATTLE_CONDITION","Promote","BattleCondition"
"0","TARGET_BUILDING","Promote","Building"
"0","TARGET_BUILDING_TYPE","Promote","BuildingType"
"0","TARGET_CANAL_TYPE","Promote","CanalType"
"0","TARGET_CHARACTER","Promote","Character"
"0","TARGET_CHARACTER_TRAIT","Promote","CharacterTrait"
"0","TARGET_CIVIL_WAR","Promote","CivilWar"
"0","TARGET_COMBAT_UNIT","Promote","CombatUnit"
"0","TARGET_COMMANDER_ORDER","Promote","CommanderOrder"
"0","TARGET_COMMANDER_ORDER_TYPE","Promote","CommanderOrderType"
"0","TARGET_COMMANDER_RANK","Promote","CommanderRank"
"0","TARGET_CONSTRUCTION_QUEUE_ELEMENT","Promote","ConstructionQueueElement"
"0","TARGET_CONTEXTUAL_DIPLOMATIC_ACTION_TYPE","Promote","ContextualDiplomaticActionType"
"0","TARGET_CONTEXTUAL_DIPLOMATIC_PACT","Promote","ContextualDiplomaticPact"
"0","TARGET_COUNTRY","Promote","Country"
"0","TARGET_COUNTRY_CREATION","Promote","CountryCreation"
"0","TARGET_COUNTRY_DEFINITION","Promote","CountryDefinition"
"0","TARGET_COUNTRY_FORMATION","Promote","CountryFormation"
"0","TARGET_CULTURE","Promote","Culture"
"0","TARGET_DECISION_TYPE","Promote","Decision"
"0","TARGET_DECREE","Promote","Decree"
"0","TARGET_DECREE_TYPE","Promote","DecreeType"
"0","TARGET_DIPLOMATIC_ACTION","Promote","DiplomaticAction"
"0","TARGET_DIPLOMATIC_ACTION_TYPE","Promote","DiplomaticActionType"
"0","TARGET_DIPLOMATIC_PACT","Promote","DiplomaticPact"
"0","TARGET_DIPLOMATIC_PLAY","Promote","DiplomaticPlay"
"0","TARGET_DIPLOMATIC_PLAY_TYPE","Promote","DiplomaticPlayType"
"0","TARGET_DIPLOMATIC_RELATIONS","Promote","DiplomaticRelations"
"0","TARGET_DISCRIMINATION_TRAIT","Promote","DiscriminationTrait"
"0","TARGET_ELECTION","Promote","Election"
"0","TARGET_EMPLOYEE_TRANSFER","Promote","EmployeeTransfer"
"0","TARGET_ERA","Promote","Era"
"0","TARGET_EVENT","Promote","Event"
"0","TARGET_FRONT","Promote","Front"
"0","TARGET_GAME_CONCEPT_TYPE","Promote","GameConceptType"
"0","TARGET_GOODS","Promote","Goods"
"0","TARGET_GOVERNMENT_TYPE","Promote","GovernmentType"
"0","TARGET_HQ","Promote","Hq"
"0","TARGET_IDEOLOGY","Promote","Ideology"
"0","TARGET_INSTITUTION","Promote","Institution"
"0","TARGET_INSTITUTION_TYPE","Promote","InstitutionType"
"0","TARGET_INTEREST","Promote","Interest"
"0","TARGET_INTEREST_GROUP","Promote","InterestGroup"
"0","TARGET_INTEREST_GROUP_TRAIT","Promote","InterestGroupTrait"
"0","TARGET_JOURNAL_ENTRY","Promote","JournalEntry"
"0","TARGET_JOURNAL_ENTRY_TYPE","Promote","JournalEntryType"
"0","TARGET_LAW","Promote","Law"
"0","TARGET_LAW_GROUP","Promote","LawGroup"
"0","TARGET_LAW_TYPE","Promote","LawType"
"0","TARGET_MARKET","Promote","Market"
"0","TARGET_MARKET_GOODS","Promote","MarketGoods"
"0","TARGET_MODIFIER","Promote","Modifier"
"0","TARGET_NAVAL_INVASION","Promote","NavalInvasion"
"0","TARGET_NOTIFICATION","Promote","Notification"
"0","TARGET_OBJECTIVE","Promote","Objective"
"0","TARGET_OBJECTIVE_TYPE","Promote","ObjectiveType"
"0","TARGET_PARTY","Promote","Party"
"0","TARGET_PLAYER","Promote","Player"
"0","TARGET_POLITICAL_MOVEMENT","Promote","PoliticalMovement"
"0","TARGET_POP","Promote","Pop"
"0","TARGET_POP_NEED","Promote","PopNeed"
"0","TARGET_POP_TYPE","Promote","PopType"
"0","TARGET_POP_WITH_IG","Promote","PopWithIG"
"0","TARGET_PRODUCTION_METHOD","Promote","ProductionMethod"
"0","TARGET_PRODUCTION_METHOD_GROUP","Promote","ProductionMethodGroup"
"0","TARGET_PROPOSAL","Promote","Proposal"
"0","TARGET_PROVINCE","Promote","Province"
"0","TARGET_RELIGION","Promote","Religion"
"0","TARGET_SHIPPING_LANE","Promote","ShippingLane"
